evolutionary_commit,base,left,right,parent,region_change_evolutionary_commit_before,region_change_evolutionary_commit_after,region_conflict_before,region_conflict_after
e213a69a1ffe5a7cae3cbe5fd06abd7d6b904bc5,58a10a2cc9d69f4e7d2ad39c5d9acaf65a517c37,2d6cc4f17227ca22cfeeefdbd257813c8aff1435,8eb8dbb715fa881ec3f63fb8b455ebb9f65fbf5a,left,"-152,3","+178,3",a/src/main-process/squirrel-update.js,b/src/main-process/squirrel-update.js
eb7f0aa452da27450f18538fc3f7dbf30133bb65,58a10a2cc9d69f4e7d2ad39c5d9acaf65a517c37,2d6cc4f17227ca22cfeeefdbd257813c8aff1435,8eb8dbb715fa881ec3f63fb8b455ebb9f65fbf5a,left,"-136,3","+143,3",a/src/main-process/squirrel-update.js,b/src/main-process/squirrel-update.js
466a1ff18a4880d0e869d3d63577f43848a40cb6,58a10a2cc9d69f4e7d2ad39c5d9acaf65a517c37,2d6cc4f17227ca22cfeeefdbd257813c8aff1435,8eb8dbb715fa881ec3f63fb8b455ebb9f65fbf5a,right,"-168,3","+168,1",a/src/main-process/squirrel-update.js,b/src/main-process/squirrel-update.js
10c1c97b607dfe31bcc34cfd342ef349cb94e93a,5f0aad2ec7afd866e70decbb8da165c1078131b9,3e6d7cce84f9ed08969eca4efc876cbd6f54f44e,a7a70560db1fb9d1529ca5765bf01e68305a0f6c,left,"-239,2","+239,2",a/src/module-cache.js,b/src/module-cache.js
7f3f040628eb8f6d99a9619a5e70625cded6a182,5f0aad2ec7afd866e70decbb8da165c1078131b9,3e6d7cce84f9ed08969eca4efc876cbd6f54f44e,a7a70560db1fb9d1529ca5765bf01e68305a0f6c,right,"-239,2","+287,7",a/src/module-cache.js,b/src/module-cache.js
10c1c97b607dfe31bcc34cfd342ef349cb94e93a,5f0aad2ec7afd866e70decbb8da165c1078131b9,3e6d7cce84f9ed08969eca4efc876cbd6f54f44e,a7a70560db1fb9d1529ca5765bf01e68305a0f6c,left,"-245,2","+245,2",a/src/module-cache.js,b/src/module-cache.js
7f3f040628eb8f6d99a9619a5e70625cded6a182,5f0aad2ec7afd866e70decbb8da165c1078131b9,3e6d7cce84f9ed08969eca4efc876cbd6f54f44e,a7a70560db1fb9d1529ca5765bf01e68305a0f6c,right,"-245,2","+298,2",a/src/module-cache.js,b/src/module-cache.js
eb7f0aa452da27450f18538fc3f7dbf30133bb65,79f68363495d552450175803ef1f3d3aef1d0409,975f203dc7b4df46db5c3e2fc9e2c8dfa162fdd7,1d9a4cafcf6cc288d675512db8fd984e13aab869,left,"-21,5","+21,6",a/script/config.js,b/script/config.js
7f3f040628eb8f6d99a9619a5e70625cded6a182,79f68363495d552450175803ef1f3d3aef1d0409,975f203dc7b4df46db5c3e2fc9e2c8dfa162fdd7,1d9a4cafcf6cc288d675512db8fd984e13aab869,right,"-21,5","+22,7",a/script/config.js,b/script/config.js
eb7f0aa452da27450f18538fc3f7dbf30133bb65,79f68363495d552450175803ef1f3d3aef1d0409,975f203dc7b4df46db5c3e2fc9e2c8dfa162fdd7,1d9a4cafcf6cc288d675512db8fd984e13aab869,left,"-65,1","+67,11",a/script/config.js,b/script/config.js
7f3f040628eb8f6d99a9619a5e70625cded6a182,79f68363495d552450175803ef1f3d3aef1d0409,975f203dc7b4df46db5c3e2fc9e2c8dfa162fdd7,1d9a4cafcf6cc288d675512db8fd984e13aab869,right,"-65,1","+69,1",a/script/config.js,b/script/config.js
57e48804332dce22a88e0114c3ef444e81d750cc,79f68363495d552450175803ef1f3d3aef1d0409,975f203dc7b4df46db5c3e2fc9e2c8dfa162fdd7,1d9a4cafcf6cc288d675512db8fd984e13aab869,left,"-38,2","+41,2",a/script/lib/create-windows-installer.js,b/script/lib/create-windows-installer.js
7f3f040628eb8f6d99a9619a5e70625cded6a182,79f68363495d552450175803ef1f3d3aef1d0409,975f203dc7b4df46db5c3e2fc9e2c8dfa162fdd7,1d9a4cafcf6cc288d675512db8fd984e13aab869,right,"-39,2","+57,2",a/script/lib/create-windows-installer.js,b/script/lib/create-windows-installer.js
