merge,left,right,arquivos_conflitos_analisados,arquivos_conflitos_nao_analisados,quantidade_total_de_conflitos_validos_js,quantidade_regioes_de_conflito_total,quantidade_regioes_de_conflito_total_valido_js,qt_relations_arq,qt_relations_region_conflict
c8f8c065dd4f224f7823ec3767dc52f34465d102,fea53502585c5b42d1b6f3a60f23ce0670e326a9,1d7aeb6f47906fe18a590d5b9d1628a5285f427d,[],['packages/welcome/lib/welcome-package.js'],0,1,0,0,0
9a118f8d5394065bf9746aa72456351cf4d904f6,967d63bb5eb95bc04ce20e94ee0778854028b251,7033a5a22f260a54c0ffb69f45d12622478778df,[],['package.json'],0,1,0,0,0
030cda77b06b63facdea035935e25c783dbb5060,2fa4c0a5de741781b263dd1d6c6339fee80fdbfd,b3930b0153c8843a705ac3e63a5370fa68a4a351,[],[],0,0,0,0,0
970728cc5829b143c113fd0a84100641dc3f5b54,267b210c40c781742087bb49007017bc75281777,779a9ca98a6deb064a5e88c65415ebf485aec4cf,[],['spec/update-process-env-spec.js'],0,6,0,0,0
400a8c278e5c017a83be8335b6f270d2d01b4fd9,d6c6e2e957bbc7968a068870dad91d517851a7d5,40327e3989550ca3dc61e46883d197351bfec517,[],['resources/win/atom.sh'],0,1,0,0,0
7411b5fc5da92ae7949532a0274ab49fd8be5f2f,f2c63d8538c85309236dd81309b993ebcba5c323,9c6d69f0e4f8dcfbc314d629fb0709890ad21567,[],[],0,0,0,0,0
cd7a8e47e3ffe3a1677e82a9540b4fed0a19fd9d,4d9241b9b3d6dcbc510e754b4caeb64f2a3a3b03,9cc29fa9ae884ec8d3a9561d1c810c7e736fa0b7,[],['script/vsts/nightly-release.yml'],0,1,0,0,0
de9d81505f3e379d0f162eeca64a07793cd310ee,add5b246084dcf77e214038d5ab52f49245085c3,ce8963f57f6f4ba9b6ce6ff78e6f504c8cc99a9d,[],['package.json'],0,1,0,0,0
98ab3a697cfa514b2fe392aa5c94452ecdfb81a3,e10049f284d8c6fc7f13e5532f25ec4d757487e8,50a74a5e31eb767a302da12d671d7450b25cf224,[],['package-lock.json'],0,1,0,0,0
1156e7510dc228180afa5b67ba14bf99bc48ac59,4bdeb86c831ed6626e7badf64c4fe9fae13342c7,4a9d56f52cab00a22744858d4077600d5365197a,[],['script/package.json'],0,1,0,0,0
254bb1f6f78c82efb3292ab526f1145a97851b17,bc952d5a3ff053bf5b9d42708fc3d794e34b4173,4a9d56f52cab00a22744858d4077600d5365197a,[],"['script/package-lock.json', 'script/package.json']",0,4,0,0,0
39d2bd48000cd32a4d0d213d8407266d502f53a9,985dc66c8cfd407486d3ee564fb59892cebb1d3b,e4b9c1e0815c5c07514a0649e7ebb9b5226a2931,[],"['script/package-lock.json', 'script/package.json']",0,16,0,0,0
bde2fe82f0c0f9598597933fbe0dba868c4e836b,563dbe7f175cf00f32af562cf736a773fa3ef433,97565c62312f5d533931068668fc934cb075aa64,[],"['package-lock.json', 'package.json', 'script/vsts/platforms/macos.yml', 'script/vsts/platforms/windows.yml']",0,21,0,0,0
563dbe7f175cf00f32af562cf736a773fa3ef433,17e9df45b0874c72b3c70b1637c1c0a7519bd7b8,228959e3ee70a0d448f1231852d6856771a221db,[],"['package-lock.json', 'package.json']",0,35,0,0,0
b8e5626ed05a04b56b10188f2d5dc18de4655090,a275161d78e1703064dfcbd235312abdbf928aa6,7fab9e6627b6bb9cb02aa01c67116ab7b2556319,[],['package-lock.json'],0,10,0,0,0
61cb1bce741c4ed0afa0aa1f406afa963cf99555,94f2147a8d01b3408b2d8ae5a1e64cf60e57963e,84a963e8532626db12c1e27fe20d8463d7307261,[],['spec/clipboard-spec.js'],0,1,0,0,0
58a10a2cc9d69f4e7d2ad39c5d9acaf65a517c37,2d6cc4f17227ca22cfeeefdbd257813c8aff1435,8eb8dbb715fa881ec3f63fb8b455ebb9f65fbf5a,['src/main-process/squirrel-update.js'],[],1,1,1,0,0
