evolutionary_commit,base,left,right,parent,region_change_evolutionary_commit_before,region_change_evolutionary_commit_after,region_conflict_before,region_conflict_after
3f78f10ca40dba63be10454c8e17dc9586416e10,c31a03bb2d1c12b01487d2b6018490abc7c01d1b,6158e098c796aa4040eec45555f12ebab0fcc9ec,f652414ac05d20685903ed33a14349df96283f4f,left,"-5,4","+7,4",a/lib/reporters/html.js,b/lib/reporters/html.js
3166e701a356d472656878ae78e5b819099f95d9,c31a03bb2d1c12b01487d2b6018490abc7c01d1b,6158e098c796aa4040eec45555f12ebab0fcc9ec,f652414ac05d20685903ed33a14349df96283f4f,right,"-5,4","+5,5",a/lib/reporters/html.js,b/lib/reporters/html.js
3f78f10ca40dba63be10454c8e17dc9586416e10,c31a03bb2d1c12b01487d2b6018490abc7c01d1b,6158e098c796aa4040eec45555f12ebab0fcc9ec,f652414ac05d20685903ed33a14349df96283f4f,left,"-203,2","+225,2",a/lib/reporters/html.js,b/lib/reporters/html.js
3166e701a356d472656878ae78e5b819099f95d9,c31a03bb2d1c12b01487d2b6018490abc7c01d1b,6158e098c796aa4040eec45555f12ebab0fcc9ec,f652414ac05d20685903ed33a14349df96283f4f,right,"-203,2","+204,2",a/lib/reporters/html.js,b/lib/reporters/html.js
c927846ec425359c9f4d9a88c4138f5ac355f6ee,3135fd4eaad646205dde17ef71aea210450a4e75,3a1693b03e19505b0ca63228d7d25bbb3a8119b9,2bbc1bb1f915ecb16d30425847f8804e215cfda9,left,"-199,2","+199,2",a/lib/utils.js,b/lib/utils.js
2bbc1bb1f915ecb16d30425847f8804e215cfda9,3135fd4eaad646205dde17ef71aea210450a4e75,3a1693b03e19505b0ca63228d7d25bbb3a8119b9,2bbc1bb1f915ecb16d30425847f8804e215cfda9,right,"-199,2","+200,3",a/lib/utils.js,b/lib/utils.js
62f2395fb34a4dd63c40427063e0909d7b8b8aec,4be2afc7cef0c82f1abc010936978b16adf81826,af8ce235c51bfc4afbc4b9df846adfb015d4ff67,1aac1296a55db8ae665db1dc7705a4aa613f7fd0,left,"-533,0","+533,2",a/lib/runner.js,b/lib/runner.js
17c90501cb364c969f75d731c155eea6e6634631,4be2afc7cef0c82f1abc010936978b16adf81826,af8ce235c51bfc4afbc4b9df846adfb015d4ff67,1aac1296a55db8ae665db1dc7705a4aa613f7fd0,right,"-526,0","+529,13",a/lib/runner.js,b/lib/runner.js
141182669443098bf76655ac84fa8bf28dfd3d82,4be2afc7cef0c82f1abc010936978b16adf81826,af8ce235c51bfc4afbc4b9df846adfb015d4ff67,1aac1296a55db8ae665db1dc7705a4aa613f7fd0,left,"-3333,5","+3354,5",a/mocha.js,b/mocha.js
741808236efb37ced12fff964cde67952e5b10bc,4be2afc7cef0c82f1abc010936978b16adf81826,af8ce235c51bfc4afbc4b9df846adfb015d4ff67,1aac1296a55db8ae665db1dc7705a4aa613f7fd0,left,"-3252,38","+3251,5",a/mocha.js,b/mocha.js
55fee17887d0b886a26a606c5bbfbcafb34b020b,4be2afc7cef0c82f1abc010936978b16adf81826,af8ce235c51bfc4afbc4b9df846adfb015d4ff67,1aac1296a55db8ae665db1dc7705a4aa613f7fd0,right,"-3252,38","+3253,5",a/mocha.js,b/mocha.js
141182669443098bf76655ac84fa8bf28dfd3d82,4be2afc7cef0c82f1abc010936978b16adf81826,af8ce235c51bfc4afbc4b9df846adfb015d4ff67,1aac1296a55db8ae665db1dc7705a4aa613f7fd0,left,"-3342,1","+3363,1",a/mocha.js,b/mocha.js
741808236efb37ced12fff964cde67952e5b10bc,4be2afc7cef0c82f1abc010936978b16adf81826,af8ce235c51bfc4afbc4b9df846adfb015d4ff67,1aac1296a55db8ae665db1dc7705a4aa613f7fd0,left,"-3252,38","+3260,1",a/mocha.js,b/mocha.js
