62dca48e7c13e8676b7cadcb0df3c7cd8625c483,INTERNAL_MOVE,{Function functionDefs at src/parse/expr.js:28},{Function functionDefs at src/parse/expr.js:29})
62dca48e7c13e8676b7cadcb0df3c7cd8625c483,INTERNAL_MOVE,{Function globalVar at src/parse/expr.js:9},{Function globalVar at src/parse/expr.js:10})
62dca48e7c13e8676b7cadcb0df3c7cd8625c483,INTERNAL_MOVE,{Function functions at src/parse/expr.js:12},{Function functions at src/parse/expr.js:13})
6c867bc2f37a817f8ca73c6a513b8b5afd427783,RENAME,{Function item at test/parse/expr.test.js:7},{Function getItem at test/parse/expr.test.js:7})
67b731aad62aae0a356f1997ee5090dfed7af91f,RENAME,{Function functionDefinitions at src/parse/expr.js:39},{Function functionDefs at src/parse/expr.js:39})
cc4841f659b8396177f83541bf14935c740eff51,INTERNAL_MOVE,{Function parse at src/parse/spec.js:12},{Function parse at src/parse/spec.js:59})
cc4841f659b8396177f83541bf14935c740eff51,EXTRACT,{Function parseSpec at src/parse/spec.js:6},{Function parse at src/parse/spec.js:36})
cbfbe0f935216c0af3691cc2e66706dcfeb258a6,EXTRACT,{Function render at vega.js:7526},{Function render at vega.js:7914})
cbfbe0f935216c0af3691cc2e66706dcfeb258a6,INTERNAL_MOVE,{Function draw at vega.js:7527},{Function draw at vega.js:7915})
cbfbe0f935216c0af3691cc2e66706dcfeb258a6,EXTRACT_MOVE,{Function zip at vega.js:4328},{Function key at src/headless/svg.js:325})
cbfbe0f935216c0af3691cc2e66706dcfeb258a6,EXTRACT_MOVE,{Function zip at vega.js:4328},{Function key at vega.js:7615})
e00ca2885ffbf6cf8a80a36ffc5dacfe23db26ca,MOVE,{File schema.js at src/util/schema.js:1},{File schema.js at src/core/schema.js:1})
e00ca2885ffbf6cf8a80a36ffc5dacfe23db26ca,MOVE,{File config.js at src/util/config.js:1},{File config.js at src/core/config.js:1})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,RENAME,{Function Datasource at vega2.js:9590},{Function DataSource at vega2.js:2907})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,INLINE,{Function addListener at src/dataflow/Node.js:77},{Function addListener at vega2.js:3518})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,INLINE,{Function removeListener at src/dataflow/Datasource.js:235},{Function removeListener at vega2.js:3154})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,INLINE,{Function evaluate at src/dataflow/Node.js:113},{Function propagate at vega2.js:3287})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,EXTRACT,{Function init at vega2.js:10050},{Function rank at vega2.js:3456})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,INLINE,{Function update at src/dataflow/Datasource.js:49},{Function update at vega2.js:2949})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,INTERNAL_MOVE,{Function evaluate at vega2.js:10204},{Function evaluate at vega2.js:3627})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,INLINE,{Function evaluate at src/dataflow/Node.js:113},{Function evaluate at vega2.js:3409})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,INTERNAL_MOVE,{Function evaluate at vega2.js:9783},{Function evaluate at vega2.js:3113})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,EXTRACT,{Function evaluate at vega2.js:9555},{Function idFilter at vega2.js:3703})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,EXTRACT_MOVE,{Function evaluate at vega2.js:9706},{Function idFilter at vega2.js:3703})
9c9274fa32bc73a3d21fe05eb4484e3d16b39412,INLINE,{Function addListener at src/dataflow/Datasource.js:224},{Function addListener at vega2.js:3140})
ef8b9cf64300c78a8c80804261bc0ca1030af436,INLINE,{Function summary at vega2.js:2001},{Function summary at vega2.js:1780})
ef8b9cf64300c78a8c80804261bc0ca1030af436,INTERNAL_MOVE,{Function fncall at vega2.js:4621},{Function fncall at vega2.js:4400})
ef8b9cf64300c78a8c80804261bc0ca1030af436,INTERNAL_MOVE,{Function codegen at vega2.js:4506},{Function codegen at vega2.js:4285})
ef8b9cf64300c78a8c80804261bc0ca1030af436,INTERNAL_MOVE,{Function codegen_wrap at vega2.js:4495},{Function codegen_wrap at vega2.js:4274})
e4e8ee354b209d1e3c31ec0f893414e9ea175faf,INTERNAL_MOVE,{Function groupOffsets at vega2.js:9587},{Function groupOffsets at vega2.js:9749})
e4e8ee354b209d1e3c31ec0f893414e9ea175faf,RENAME,{Function exports at src/parse/spec.js:12},{Function parseSpec at src/parse/spec.js:12})
e4e8ee354b209d1e3c31ec0f893414e9ea175faf,INTERNAL_MOVE,{Function mergedStream at vega2.js:9487},{Function mergedStream at vega2.js:9649})
e4e8ee354b209d1e3c31ec0f893414e9ea175faf,INTERNAL_MOVE,{Function signal at vega2.js:9523},{Function signal at vega2.js:9685})
e4e8ee354b209d1e3c31ec0f893414e9ea175faf,INTERNAL_MOVE,{Function fire at vega2.js:9459},{Function fire at vega2.js:9621})
e4e8ee354b209d1e3c31ec0f893414e9ea175faf,INTERNAL_MOVE,{Function event at vega2.js:9496},{Function event at vega2.js:9658})
e4e8ee354b209d1e3c31ec0f893414e9ea175faf,RENAME,{Function compile at vega2.js:8997},{Function properties at vega2.js:9016})
e4e8ee354b209d1e3c31ec0f893414e9ea175faf,INTERNAL_MOVE,{Function orderedStream at vega2.js:9543},{Function orderedStream at vega2.js:9705})
1cba4512896fd35e58541a94bf1770936791f4c4,INTERNAL_MOVE,{Function interactor at vega2.js:6796},{Function interactor at vega2.js:7296})
