merge,left,right,arquivos_conflitos_analisados,arquivos_conflitos_nao_analisados,quantidade_total_de_conflitos_validos_js,quantidade_regioes_de_conflito_total,quantidade_regioes_de_conflito_total_valido_js
80abe21189992f165ff8c7091743bda727adfedd,68f421eac7d71d3815b394efbefe2abafc30c6a5,e33808447e13f340755861f389d7b4db4557f10c,"['js/src/dropdown.js', 'js/src/tooltip.js', 'js/src/carousel.js', 'js/src/popover.js', 'js/src/tab.js', 'Gruntfile.js', 'js/dist/tab.js', 'docs/assets/js/raw-files.min.js', 'js/tests/unit/carousel.js', 'docs/assets/js/customize.min.js', 'docs/assets/js/docs.min.js', 'docs/assets/js/src/application.js', 'js/tests/unit/scrollspy.js', 'js/carousel.js', 'js/dropdown.js', 'js/tooltip.js', 'docs-assets/js/raw-files.js', 'docs-assets/js/application.js', 'docs/assets/js/bootstrap.min.js', 'js/tests/unit/bootstrap-collapse.js', 'docs/assets/js/bootstrap-affix.js', 'docs/assets/js/bootstrap-alert.js', 'docs/assets/js/bootstrap-button.js', 'docs/assets/js/bootstrap-carousel.js', 'docs/assets/js/bootstrap-collapse.js', 'docs/assets/js/bootstrap-dropdown.js', 'docs/assets/js/bootstrap-modal.js', 'docs/assets/js/bootstrap-popover.js', 'docs/assets/js/bootstrap-scrollspy.js', 'docs/assets/js/bootstrap-tab.js', 'docs/assets/js/bootstrap-tooltip.js', 'docs/assets/js/bootstrap-transition.js', 'docs/assets/js/bootstrap-typeahead.js', 'docs/assets/js/bootstrap.js', 'js/bootstrap-affix.js', 'js/bootstrap-alert.js', 'js/bootstrap-button.js', 'js/bootstrap-carousel.js', 'js/bootstrap-collapse.js', 'js/bootstrap-dropdown.js', 'js/bootstrap-modal.js', 'js/bootstrap-popover.js', 'js/bootstrap-scrollspy.js', 'js/bootstrap-tab.js', 'js/bootstrap-tooltip.js', 'js/bootstrap-transition.js', 'js/bootstrap-typeahead.js', 'docs/assets/js/application.js', 'js/tests/unit/bootstrap-modal.js', 'js/tests/unit/bootstrap-popover.js']","['.bundlewatch.config.json', 'scss/_variables.scss', 'site/docs/4.1/examples/blog/blog.css', 'site/docs/4.1/examples/checkout/form-validation.css', 'site/docs/4.1/examples/offcanvas/offcanvas.css', 'site/docs/4.1/examples/pricing/pricing.css', 'site/docs/4.1/examples/product/product.css', 'site/docs/4.1/examples/offcanvas/index.html', 'docs/4.0/components/collapse.md', 'docs/4.0/migration.md', 'scss/_forms.scss', 'scss/_input-group.scss', 'scss/mixins/_buttons.scss', 'scss/bootstrap-grid.scss', 'scss/bootstrap-reboot.scss', 'scss/bootstrap.scss', 'scss/_custom-forms.scss', 'docs/4.0/examples/carousel/index.html', 'docs/4.0/examples/dashboard/index.html', 'docs/4.0/examples/jumbotron/index.html', 'docs/4.0/examples/navbar-top-fixed/index.html', 'docs/4.0/examples/offcanvas/index.html', 'docs/4.0/examples/starter-template/index.html', 'docs/4.0/examples/sticky-footer-navbar/index.html', 'scss/_navbar.scss', 'docs/_includes/nav-docs.html', 'docs/_includes/nav-home.html', 'docs/_layouts/docs.html', 'docs/assets/css/docs.min.css', 'docs/components/navbar.md', 'docs/examples/carousel/index.html', 'docs/examples/dashboard/index.html', 'docs/examples/jumbotron/index.html', 'docs/examples/navbar-top-fixed/index.html', 'docs/examples/navbar-top/index.html', 'docs/examples/navbars/index.html', 'docs/examples/offcanvas/index.html', 'docs/examples/starter-template/index.html', 'docs/examples/sticky-footer-navbar/index.html', 'docs/getting-started/download.md', 'docs/assets/scss/_nav.scss', 'docs/utilities/sizing-and-positioning.md', 'scss/_carousel.scss', 'docs/components/list-group.md', 'scss/_list-group.scss', 'scss/utilities/_background.scss', 'docs/content/images.md', 'dist/css/bootstrap.css', 'dist/css/bootstrap.min.css', 'docs/dist/css/bootstrap.css', 'docs/dist/css/bootstrap.min.css', 'docs/migration.md', 'docs/components/forms.md', 'scss/_tags.scss', 'scss/_type.scss', 'scss/_grid.scss', 'scss/_card.scss', 'scss/mixins/_cards.scss', 'dist/js/bootstrap.js', 'scss/_reboot.scss', 'docs/_layouts/page.html', 'docs/assets/scss/_layout.scss', 'docs/getting-started/overview.md', 'README.md', '_config.yml', 'bower.json', 'docs/assets/scss/docs.scss', 'docs/index.html', '.gitignore', '.travis.yml', 'dist/css/bootstrap.css.map', 'package.json', 'dist/js/bootstrap.min.js', 'docs/dist/css/bootstrap.css.map', 'docs/components/helpers.md', 'scss/_utilities.scss', 'docs/assets/css/docs.min.css.map', 'docs/examples/navbar/index.html', 'less/_carousel.less', 'less/_forms.less', 'docs/_includes/customizer-variables.html', 'less/_variables.less', 'docs/_includes/footer.html', 'docs/_layouts/default.html', 'docs/examples/justified-nav/index.html', 'less/_tooltip.less', 'less/theme.less', 'docs/_includes/header.html', 'docs/examples/blog/index.html', 'docs/examples/cover/index.html', 'docs/examples/grid/index.html', 'docs/examples/jumbotron-narrow/index.html', 'docs/examples/navbar-fixed-top/index.html', 'docs/examples/navbar-static-top/index.html', 'docs/examples/non-responsive/index.html', 'docs/examples/signin/index.html', 'docs/examples/sticky-footer/index.html', 'docs/examples/theme/index.html', 'docs/examples/tooltip-viewport/index.html', 'less/_animation.less', 'less/_modal.less', 'less/_navbar.less', 'docs/_includes/components/progress-bars.html', 'docs/_includes/home-nav.html', 'less/_button-group.less', 'less/_jumbotron.less', 'less/carousel.less', 'less/code.less', 'less/variables.less', 'docs/_includes/js/dropdowns.html', 'docs/javascript/dropdowns.md', 'less/utilities.less', 'dist/css/bootstrap-theme.css.map', 'docs/dist/css/bootstrap-theme.css.map', 'docs/_includes/components/navs.html', 'docs/_includes/js/tabs.html', 'docs/assets/css/src/docs.css', 'dist/css/bootstrap-rtl.min.css', 'docs/dist/css/bootstrap-rtl.min.css', 'less/mixins.less', 'test-infra/npm-shrinkwrap.canonical.json', 'docs/css.html', 'less/list-group.less', 'docs/javascript.html', 'docs/assets/css/pack.min.css', 'docs/components.html', 'docs/getting-started.html', 'docs/assets/css/docs.css', 'docs/_layouts/home.html', 'docs/_includes/nav-main.html', '_layouts/default.html', 'components.html', 'less/input-groups.less', 'less/modals.less', 'docs-assets/css/docs.css', 'dist/css/bootstrap-theme.min.css', 'less/grid.less', 'getting-started.html', 'css.html', 'less/responsive-utilities.less', 'javascript.html', 'customize.html', 'examples/justified-nav/justified-nav.css', '_layouts/customize.html', 'less/alerts.less', 'less/badges.less', 'less/button-groups.less', 'less/buttons.less', 'docs/_includes/nav-getting-started.html', 'docs/customize.html', 'Makefile', 'less/forms.less', 'docs/docs.html', 'less/type.less', 'less/dropdowns.less', 'component.json', 'docs/assets/css/bootstrap.css', 'less/bootstrap.less', 'sticky-footer-navbar.html', 'sticky-footer.html', 'docs/examples/sticky-footer-navbar.html', 'docs/examples/sticky-footer.html', 'less/tooltip.less', 'less/close.less', 'less/navbar.less', 'less/navs.less', 'less/pagination.less', 'less/scaffolding.less', 'less/thumbnails.less', 'docs/templates/pages/components.mustache', 'docs/templates/layout.mustache', 'docs/templates/pages/getting-started.mustache', 'docs/templates/pages/index.mustache', 'docs/templates/pages/javascript.mustache', 'less/popovers.less', 'less/responsive-767px-max.less', 'less/tables.less', 'docs/assets/css/bootstrap-responsive.css', 'less/breadcrumbs.less', 'less/tests/css-tests.html', 'docs/base-css.html', 'docs/templates/pages/base-css.mustache', 'docs/scaffolding.html', 'docs/templates/pages/scaffolding.mustache', 'less/accordion.less', 'less/progress-bars.less', 'less/responsive-navbar.less', 'less/wells.less', 'less/labels-badges.less', 'less/responsive.less', 'docs/templates/pages/customize.mustache', 'docs/extend.html', 'docs/templates/pages/extend.mustache', 'LICENSE', 'docs/assets/js/google-code-prettify/prettify.css', 'examples/container-app.html', 'examples/fluid.html', 'examples/hero.html', 'js/tests/index.html', 'docs/download.html', 'bootstrap.css', 'bootstrap.min.css', 'docs/less.html', 'docs/templates/pages/less.mustache', 'lib/type.less', 'lib/accordion.less', 'docs/upgrading.html', 'lib/forms.less', 'lib/responsive.less', 'lib/bootstrap.less', 'lib/scaffolding.less', 'lib/tables.less', 'bootstrap-1.3.0.css', 'bootstrap-1.2.0.css', 'bootstrap-1.2.0.min.css', 'lib/patterns.less', 'bootstrap-1.1.0.css', 'bootstrap-1.1.0.min.css', 'bootstrap-1.0.0.css', 'bootstrap-1.0.0.min.css']",195,2949,361
