evolutionary_commit,merge_commit,left,right,local_node_before,local_node_after,local_refactoring_before,local_refactoring_after,region_conflict_before,region_conflict_after,region_refactoring_before,region_refactoring_after,there_are_refactors_file,there_are_refactors_region_conflict,refactor_type
3fb83eb6ed29d9269035c1d7d098b91779bcc0c8,6acfc9deb6ec5c2a4c0095e975c2e067544958b8,222699546012ac59dbe412cb8f34167aad283d16,a25b77908e2b9933bf68d5fd8ca313d3b80783d6,q.js,q.js,q.js,q.js,"[603, 607]","[601, 606]",1365,1366,True,False,RENAME
3fb83eb6ed29d9269035c1d7d098b91779bcc0c8,6acfc9deb6ec5c2a4c0095e975c2e067544958b8,222699546012ac59dbe412cb8f34167aad283d16,a25b77908e2b9933bf68d5fd8ca313d3b80783d6,q.js,q.js,q.js,q.js,"[603, 607]","[601, 606]",1054,1053,True,False,RENAME
b7428aa6363e8b906a1a3b0fc7a61375e6fa96ad,6acfc9deb6ec5c2a4c0095e975c2e067544958b8,222699546012ac59dbe412cb8f34167aad283d16,a25b77908e2b9933bf68d5fd8ca313d3b80783d6,q.js,q.js,q.js,q.js,"[583, 583]","[589, 589]",697,732,True,False,EXTRACT
b7428aa6363e8b906a1a3b0fc7a61375e6fa96ad,1ff68551b2304aecdd16aa8ebdcbebbd322d06e4,8512628b2a4f5555328f88c024025f026f2268c8,76afd7b7abaad30cbfee394c72227d9dc06154e6,q.js,q.js,q.js,q.js,"[660, 661]","[666, 667]",697,732,True,False,EXTRACT
cbf0a2eb6664e5ae74fbd41bb74eeb72cba720c6,1ff68551b2304aecdd16aa8ebdcbebbd322d06e4,8512628b2a4f5555328f88c024025f026f2268c8,76afd7b7abaad30cbfee394c72227d9dc06154e6,q.js,q.js,q.js,q.js,"[657, 679]","[660, 661]",658,661,True,True,EXTRACT
20d7f7a3fed9981f257aa13acf23158b028967e5,1ff68551b2304aecdd16aa8ebdcbebbd322d06e4,8512628b2a4f5555328f88c024025f026f2268c8,76afd7b7abaad30cbfee394c72227d9dc06154e6,q.js,q.js,q.js,q.js,"[659, 683]","[668, 692]",662,584,True,True,EXTRACT
7594adabd32722cbec79908e5472b2df9026b46d,5873d41cf147437fccb043efe0702f2790102ea1,afb63d0eb6abb6fb87aead0c01fd51582f8b73e9,1d2480cfd07d936c6bd57a25abcac76e4ce88620,q.js,q.js,q.js,q.js,"[173, 173]","[173, 173]",173,173,True,True,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,5873d41cf147437fccb043efe0702f2790102ea1,afb63d0eb6abb6fb87aead0c01fd51582f8b73e9,1d2480cfd07d936c6bd57a25abcac76e4ce88620,q.js,q.js,q.js,q.js,"[173, 173]","[173, 173]",272,272,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,5873d41cf147437fccb043efe0702f2790102ea1,afb63d0eb6abb6fb87aead0c01fd51582f8b73e9,1d2480cfd07d936c6bd57a25abcac76e4ce88620,q.js,q.js,q.js,q.js,"[283, 285]","[281, 282]",173,173,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,5873d41cf147437fccb043efe0702f2790102ea1,afb63d0eb6abb6fb87aead0c01fd51582f8b73e9,1d2480cfd07d936c6bd57a25abcac76e4ce88620,q.js,q.js,q.js,q.js,"[283, 285]","[281, 282]",272,272,True,False,RENAME
16c913dbff60c26214a6650bcde7c1bd23325dcc,5873d41cf147437fccb043efe0702f2790102ea1,afb63d0eb6abb6fb87aead0c01fd51582f8b73e9,1d2480cfd07d936c6bd57a25abcac76e4ce88620,q.js,q.js,q.js,q.js,"[628, 632]","[628, 632]",1409,1410,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,5873d41cf147437fccb043efe0702f2790102ea1,afb63d0eb6abb6fb87aead0c01fd51582f8b73e9,1d2480cfd07d936c6bd57a25abcac76e4ce88620,q.js,q.js,q.js,q.js,"[521, 537]","[518, 546]",173,173,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,5873d41cf147437fccb043efe0702f2790102ea1,afb63d0eb6abb6fb87aead0c01fd51582f8b73e9,1d2480cfd07d936c6bd57a25abcac76e4ce88620,q.js,q.js,q.js,q.js,"[521, 537]","[518, 546]",272,272,True,False,RENAME
3fb83eb6ed29d9269035c1d7d098b91779bcc0c8,5873d41cf147437fccb043efe0702f2790102ea1,afb63d0eb6abb6fb87aead0c01fd51582f8b73e9,1d2480cfd07d936c6bd57a25abcac76e4ce88620,q.js,q.js,q.js,q.js,"[1364, 1367]","[1365, 1368]",1365,1366,True,True,RENAME
3fb83eb6ed29d9269035c1d7d098b91779bcc0c8,5873d41cf147437fccb043efe0702f2790102ea1,afb63d0eb6abb6fb87aead0c01fd51582f8b73e9,1d2480cfd07d936c6bd57a25abcac76e4ce88620,q.js,q.js,q.js,q.js,"[1364, 1367]","[1365, 1368]",1054,1053,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,3cf65ea600230e28eae1ff66ac49340cad417efa,07c5f9f22dfc50bb3eaa536361f2390717e7d271,f3d2056829528f080cd7534b64c4d982659f3302,q.js,q.js,q.js,q.js,"[521, 537]","[518, 546]",173,173,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,3cf65ea600230e28eae1ff66ac49340cad417efa,07c5f9f22dfc50bb3eaa536361f2390717e7d271,f3d2056829528f080cd7534b64c4d982659f3302,q.js,q.js,q.js,q.js,"[521, 537]","[518, 546]",272,272,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[173, 174]","[173, 174]",173,173,True,True,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[173, 174]","[173, 174]",272,272,True,False,RENAME
2e119fb2c6607f256a24e1436a99107ad14c7af7,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[406, 407]","[412, 413]",198,230,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[272, 274]","[272, 272]",173,173,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[272, 274]","[272, 272]",272,272,True,True,RENAME
2e119fb2c6607f256a24e1436a99107ad14c7af7,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[511, 513]","[517, 519]",198,230,True,False,RENAME
2e119fb2c6607f256a24e1436a99107ad14c7af7,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[755, 757]","[762, 764]",198,230,True,False,RENAME
2e119fb2c6607f256a24e1436a99107ad14c7af7,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[763, 804]","[770, 811]",198,230,True,False,RENAME
2e119fb2c6607f256a24e1436a99107ad14c7af7,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[955, 989]","[962, 996]",198,230,True,False,RENAME
2e119fb2c6607f256a24e1436a99107ad14c7af7,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[1092, 1104]","[1099, 1111]",198,230,True,False,RENAME
2e119fb2c6607f256a24e1436a99107ad14c7af7,12cae0888976995c78cf876e4e20097b5345d8dd,b938ef731b1579f090ecec932cc8e1bee45b96f2,2e119fb2c6607f256a24e1436a99107ad14c7af7,q.js,q.js,q.js,q.js,"[1122, 1137]","[1129, 1144]",198,230,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,b86fe1d4d829ec2009fabda03112673cda5af03d,d09f658cb10d0a25904932270043609a0f7215dc,7742589fec7c1a7f0f88b2e15916541a6e74bc22,q.js,q.js,q.js,q.js,"[173, 174]","[173, 174]",173,173,True,True,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,b86fe1d4d829ec2009fabda03112673cda5af03d,d09f658cb10d0a25904932270043609a0f7215dc,7742589fec7c1a7f0f88b2e15916541a6e74bc22,q.js,q.js,q.js,q.js,"[173, 174]","[173, 174]",272,272,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,b86fe1d4d829ec2009fabda03112673cda5af03d,d09f658cb10d0a25904932270043609a0f7215dc,7742589fec7c1a7f0f88b2e15916541a6e74bc22,q.js,q.js,q.js,q.js,"[272, 274]","[272, 272]",173,173,True,False,RENAME
7594adabd32722cbec79908e5472b2df9026b46d,b86fe1d4d829ec2009fabda03112673cda5af03d,d09f658cb10d0a25904932270043609a0f7215dc,7742589fec7c1a7f0f88b2e15916541a6e74bc22,q.js,q.js,q.js,q.js,"[272, 274]","[272, 272]",272,272,True,True,RENAME
da7cf60950c48c89af507c9d12feb4bc5bb078c0,cb5e0a887c25c9710161daad0394c0063abf4155,7b4bba21961c8d428bb4dde4276f10893633cb61,da7cf60950c48c89af507c9d12feb4bc5bb078c0,q.js,q.js,q.js,q.js,"[786, 810]","[786, 827]",795,795,True,True,EXTRACT
7eb729b896eda852bb1401796ef999dbdebb6081,f4c7bc8f253b860eabfe0243ad229c3420a664c8,7eb729b896eda852bb1401796ef999dbdebb6081,56d685ca4fbad4795d5077cb6080d94857c6c243,lib/q.js,lib/q.js,lib/q.js,lib/q.js,"[492, 492]","[513, 516]",363,369,True,False,RENAME
bd93de156d895976f6dd5a52120eea66c1b0a2b9,37133ca8591fadbc8e307ea6a3656caba0a37879,8d278fcadb8252d0df5b63add78f9835a39d14f3,bd93de156d895976f6dd5a52120eea66c1b0a2b9,lib/q.js,lib/q.js,lib/q.js,lib/q.js,"[263, 263]","[263, 263]",155,155,True,False,RENAME
f5ca7a117e4bc643f1930d3fd07176fd8424a137,8d278fcadb8252d0df5b63add78f9835a39d14f3,df5d478ea4a4a27ee248e7e4a428775eaa4d0022,f5ca7a117e4bc643f1930d3fd07176fd8424a137,lib/q.js,lib/q.js,lib/q.js,lib/q.js,"[262, 262]","[263, 263]",154,155,True,False,RENAME
424e0f8c8d5c8974bcaf71d18bf2400abca33f22,53dbb900f7a218dcfdaa6ea4267ea38e45e64568,424e0f8c8d5c8974bcaf71d18bf2400abca33f22,e7da8aa69ff91d9b971099a72975e56ff93b4dbc,lib/q.js,lib/q.js,lib/q.js,lib/q.js,"[173, 174]","[175, 176]",173,175,True,True,RENAME
424e0f8c8d5c8974bcaf71d18bf2400abca33f22,53dbb900f7a218dcfdaa6ea4267ea38e45e64568,424e0f8c8d5c8974bcaf71d18bf2400abca33f22,e7da8aa69ff91d9b971099a72975e56ff93b4dbc,lib/q.js,lib/q.js,lib/q.js,lib/q.js,"[173, 174]","[175, 176]",115,117,True,False,RENAME
