evolutionary_commit,base,left,right,parent,region_change_evolutionary_commit_before,region_change_evolutionary_commit_after,region_conflict_before,region_conflict_after
6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,3e0954db223d3a4efc5883af237f96b016eefe6c,a3dd6031bb1be62e62a436f7dd83326234f1ab68,e3002e1fdab050ef5cf2adbf95f2674e8010f644,left,"-74,1","+79,6",a/lib/defaults.js,b/lib/defaults.js
d660e29c1a0f4af84e2050f1fcfa52eb9715b363,3e0954db223d3a4efc5883af237f96b016eefe6c,a3dd6031bb1be62e62a436f7dd83326234f1ab68,e3002e1fdab050ef5cf2adbf95f2674e8010f644,left,"-75,7","+74,1",a/lib/defaults.js,b/lib/defaults.js
6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,3e0954db223d3a4efc5883af237f96b016eefe6c,a3dd6031bb1be62e62a436f7dd83326234f1ab68,e3002e1fdab050ef5cf2adbf95f2674e8010f644,left,"-35,18","+31,26",a/lib/helpers/toFormData.js,b/lib/helpers/toFormData.js
d660e29c1a0f4af84e2050f1fcfa52eb9715b363,3e0954db223d3a4efc5883af237f96b016eefe6c,a3dd6031bb1be62e62a436f7dd83326234f1ab68,e3002e1fdab050ef5cf2adbf95f2674e8010f644,left,"-37,20","+35,18",a/lib/helpers/toFormData.js,b/lib/helpers/toFormData.js
e3002e1fdab050ef5cf2adbf95f2674e8010f644,3e0954db223d3a4efc5883af237f96b016eefe6c,a3dd6031bb1be62e62a436f7dd83326234f1ab68,e3002e1fdab050ef5cf2adbf95f2674e8010f644,right,"-36,19","+36,17",a/lib/helpers/toFormData.js,b/lib/helpers/toFormData.js
7f1236652adb813ff884be008fe73ddf0590c664,8699891b8e12b1e8d6a92b53b036dadeb89590b1,c855c9d385464511919f5093d6c101e3a0e65a29,6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,left,"-3,3","+3,3",a/lib/defaults.js,b/lib/defaults.js
170588f3d78f855450d1ce50968651a54cda7386,8699891b8e12b1e8d6a92b53b036dadeb89590b1,c855c9d385464511919f5093d6c101e3a0e65a29,6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,left,"-3,3","+3,4",a/lib/defaults.js,b/lib/defaults/index.js
195c8e5ff5af6506e5c3e9423cd3c6e839b9cc86,8699891b8e12b1e8d6a92b53b036dadeb89590b1,c855c9d385464511919f5093d6c101e3a0e65a29,6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,left,"-9,1","+9,16",a/lib/utils.js,b/lib/utils.js
6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,8699891b8e12b1e8d6a92b53b036dadeb89590b1,c855c9d385464511919f5093d6c101e3a0e65a29,6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,right,"-9,0","+9,16",a/lib/utils.js,b/lib/utils.js
7f1236652adb813ff884be008fe73ddf0590c664,8699891b8e12b1e8d6a92b53b036dadeb89590b1,c855c9d385464511919f5093d6c101e3a0e65a29,6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,left,"-326,0","+327,45",a/lib/utils.js,b/lib/utils.js
6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,8699891b8e12b1e8d6a92b53b036dadeb89590b1,c855c9d385464511919f5093d6c101e3a0e65a29,6b9b05b9078c78c9532ed8c29dfb910fdc1b1018,right,"-326,0","+352,41",a/lib/utils.js,b/lib/utils.js
