c5d579e0e3311bd571f6a595d77c0148e37b908b,RENAME,{Function r at vendor/underscore/underscore-min.js:5},{Function i at vendor/underscore/underscore-min.js:5})
5271c2e08f5ac96d699f4f0c1b3fea891b34b79c,RENAME,{Function r at vendor/underscore/underscore-min.js:5},{Function i at vendor/underscore/underscore-min.js:5})
39b07d7b2cdbcf2f37b1239772ba58617f7c3650,EXTRACT,{Function without at underscore-min.js:15},{Function difference at underscore-min.js:16})
