merge,left,right,arquivos_conflitos_analisados,arquivos_conflitos_nao_analisados,quantidade_total_de_conflitos_validos_js,quantidade_regioes_de_conflito_total,quantidade_regioes_de_conflito_total_valido_js,qt_relations_arq,qt_relations_region_conflict
2b99a88b7eb9de9e935993da8a3891d10e891e57,8fdab12e96c11e98cf5d8537f3b4e9c3342a3d70,869e4200995f00d67c76de2a9148f34c0595679b,[],['dist/kinetic-core.min.js'],0,1,0,0,0
8fdab12e96c11e98cf5d8537f3b4e9c3342a3d70,d4734ba33a3760669982e3e5cd87aa39864fea71,2c937362b72d71fb7b571dea311949cfd5e33580,[],['dist/kinetic-core.js'],0,3,0,0,0
9bfe5f5e52b955a1e99e91eb9a0ed2e29f377a43,8b5013c3935bc740b1aebfc5382bf00fbacb637d,16c7cd2708ec70f400242e85b054662ac8b28c9a,[],['dist/kinetic-core.js'],0,2,0,0,0
90ba0d9a78fb9f91d7e3cdb6a526a60a8059c2c7,0353214fb629d173c18549af25248cb5c0a6101a,222addd579093d1e5508e1eec57a39e557f37936,[],['dist/kinetic-core.min.js'],0,1,0,0,0
a8cacb28e38d9e63679661870d5f55b64e989f8d,923b4d9c9161c64e3e66c5ecf4f6de92e9d9e3a7,9f5d0fe35102fe6ffe572cb4ad54b7018d591012,[],['dist/kinetic-core.js'],0,3,0,0,0
0f2cee5499b67b9240cd3383919645c5ff7b8fbb,01c2b28a6c29e0c68a99ba8d56f165c0ef3b231f,580e52689cfea6d3f0782237546e60e1e82cfe41,[],['dist/kinetic-core.js'],0,3,0,0,0
923b4d9c9161c64e3e66c5ecf4f6de92e9d9e3a7,7530e6a0981f6b842ddf985ae9a05ffafeb4f64b,1ad253088968f555154d2f0487fff8bfccd200fe,[],['dist/kinetic-core.js'],0,5,0,0,0
5b323bea40e1ebcdf8ac0675ed524750c1edf9c3,1585cc3620f6089e65b19d4d038717e2bb841d58,d6933ecb53aaa14ab62f331bbcf69a8ae72bc176,[],['tests/js/unitTests.js'],0,4,0,0,0
c26a1ae5d56ae0a18a83732156d2430fb8b0a0ee,4410ce9982fcdc8c95fc31aca1686d1952c95999,63a1ed1ad5fb6d8b49288e89d13af59e01671e2f,['src/shapes/Path.js'],['Thorfile'],1,2,1,0,0
3c140ca762f382c57b3b3f6118c0030a517eb3d4,5679cbfade2f361804b4290735db82a2f91112d6,ac802613a840a1b8ec6253f7bff242213a1f3ab5,[],[],0,0,0,0,0
