qt_refactorings_arq,qt_refactorings_region_conflict,qt_type_refactorings_arq,qt_type_refactorings_region_conflict,occur_type_refactorings_arq,occur_type_refactorings_region_conflict
220,45,7,5,"['INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'RENAME', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE_RENAME', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'MOVE', 'MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'MOVE', 'MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'EXTRACT_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'EXTRACT', 'EXTRACT', 'RENAME', 'RENAME', 'EXTRACT', 'INLINE', 'MOVE_RENAME', 'MOVE']","['INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'RENAME', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'MOVE_RENAME', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'INTERNAL_MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'MOVE', 'INLINE', 'MOVE']"
