8cf572e51db8336d803a79581ba98658cf2088cb,EXTRACT,{Function create at src/js/base/core/range.js:654},{Function createFromSelection at src/js/base/core/range.js:669})
8ccac612b672788155db900a6341f4b5f044a1be,RENAME,{Function fontSize at src/js/base/module/Editor.js:690},{Function fontStyling at src/js/base/module/Editor.js:681})
5323d063f14cc9dfa4e5cf50ea76da3f7395732b,RENAME,{Function insertImages at src/js/base/module/Editor.js:620},{Function insertImagesAsDataURL at src/js/base/module/Editor.js:620})
0b85301d487413fa6c05d51f00b890215147c1d8,EXTRACT,{Function destroy at src/js/summernote.js:47},{Function _destroy at src/js/summernote.js:69})
0b85301d487413fa6c05d51f00b890215147c1d8,EXTRACT,{Function initialize at src/js/summernote.js:22},{Function _initialize at src/js/summernote.js:50})
48e1d0ae632dbf17cfd76dc8eed45859bc34b8af,RENAME,{Function addModule at src/js/summernote.js:97},{Function module at src/js/summernote.js:100})
98a6ce97c9f572dcb14ae523dbebc6a2c883dd45,MOVE,{Function makeSpecialCharSetTable at plugin/summernote-ext-specialchar.js:193},{Function makeSpecialCharSetTable at dist/summernote.js:6323})
98a6ce97c9f572dcb14ae523dbebc6a2c883dd45,MOVE,{Function searchKeyword at plugin/summernote-ext-hint.js:130},{Function searchKeyword at dist/summernote.js:6014})
98a6ce97c9f572dcb14ae523dbebc6a2c883dd45,MOVE,{Function replace at plugin/summernote-ext-hint.js:111},{Function replace at dist/summernote.js:5991})
98a6ce97c9f572dcb14ae523dbebc6a2c883dd45,EXTRACT_MOVE,{Function update at src/js/bs3/module/HintPopover.js:114},{Function hide at dist/summernote.js:6143})
98a6ce97c9f572dcb14ae523dbebc6a2c883dd45,MOVE,{Function scrollTo at plugin/summernote-ext-hint.js:69},{Function scrollTo at dist/summernote.js:5952})
98a6ce97c9f572dcb14ae523dbebc6a2c883dd45,MOVE,{Function getTextOnRange at plugin/summernote-ext-specialchar.js:172},{Function getTextOnRange at dist/summernote.js:6304})
98a6ce97c9f572dcb14ae523dbebc6a2c883dd45,MOVE_RENAME,{Function createTemplate at plugin/summernote-ext-hint.js:140},{Function createListTemplate at dist/summernote.js:6035})
98a6ce97c9f572dcb14ae523dbebc6a2c883dd45,MOVE,{Function showSpecialCharDialog at plugin/summernote-ext-specialchar.js:228},{Function showSpecialCharDialog at dist/summernote.js:6391})
c38790440c1d182a99c6c4e06ed019e22c025642,MOVE,{File Fullscreen.js at src/js/bs3/module/Fullscreen.js:1},{File Fullscreen.js at src/js/base/module/Fullscreen.js:1})
c6e9f4b5d7574fef2504523ec24aa4b1bd3e68b8,MOVE,{File Statusbar.js at src/js/bs3/module/Statusbar.js:1},{File Statusbar.js at src/js/base/module/Statusbar.js:1})
262de3ecb5f76ea3247dcdf626c5baa728e573f8,EXTRACT,{Function searchKeyword at plugin/summernote-ext-hint.js:95},{Function search at plugin/summernote-ext-hint.js:114})
262de3ecb5f76ea3247dcdf626c5baa728e573f8,RENAME,{Function scrollTo at plugin/summernote-ext-hint.js:34},{Function scroll at plugin/summernote-ext-hint.js:23})
262de3ecb5f76ea3247dcdf626c5baa728e573f8,RENAME,{Function moveUp at plugin/summernote-ext-hint.js:50},{Function top at plugin/summernote-ext-hint.js:34})
262de3ecb5f76ea3247dcdf626c5baa728e573f8,RENAME,{Function moveDown at plugin/summernote-ext-hint.js:42},{Function bottom at plugin/summernote-ext-hint.js:29})
98d43349d35d08f90e81d9d5b8ba1597ae219d8c,MOVE,{Function insertTab at src/js/editing/Editor.js:111},{Function insertTab at src/js/editing/Typing.js:13})
98d43349d35d08f90e81d9d5b8ba1597ae219d8c,EXTRACT_MOVE,{Function insertParagraph at dist/summernote.js:2620},{Function insertParagraph at dist/summernote.js:2285})
98d43349d35d08f90e81d9d5b8ba1597ae219d8c,EXTRACT_MOVE,{Function insertParagraph at src/js/editing/Editor.js:151},{Function insertParagraph at dist/summernote.js:2285})
98d43349d35d08f90e81d9d5b8ba1597ae219d8c,INTERNAL_MOVE,{Function insertTab at dist/summernote.js:2580},{Function insertTab at dist/summernote.js:2273})
cc621dce531dc5042407a225ffc80962ef6f6f78,MOVE,{Function fontsize at dist/summernote.js:4431},{Function fontsize at plugin/summernote-ext-fontstyle.js:28})
0d60dcd97ab074c4b67d042b97ab5fccf570d211,INTERNAL_MOVE_RENAME,{Function tplImageDialog at src/js/Renderer.js:575},{Function image at src/js/Renderer.js:568})
0d60dcd97ab074c4b67d042b97ab5fccf570d211,INTERNAL_MOVE_RENAME,{Function tplImageDialog at dist/summernote.js:4957},{Function image at dist/summernote.js:4815})
0d60dcd97ab074c4b67d042b97ab5fccf570d211,MOVE_RENAME,{Function getVideoInfo at dist/summernote.js:3029},{Function getTextOnRange at plugin/summernote-video.js:79})
0d60dcd97ab074c4b67d042b97ab5fccf570d211,RENAME,{Function insertDom at src/js/editing/Editor.js:510},{Function insertNode at src/js/editing/Editor.js:214})
0d60dcd97ab074c4b67d042b97ab5fccf570d211,MOVE,{Function showVideoDialog at dist/summernote.js:3573},{Function showVideoDialog at plugin/summernote-video.js:112})
0d60dcd97ab074c4b67d042b97ab5fccf570d211,INTERNAL_MOVE_RENAME,{Function tplLinkDialog at src/js/Renderer.js:588},{Function link at src/js/Renderer.js:581})
0d60dcd97ab074c4b67d042b97ab5fccf570d211,MOVE,{Function video at dist/summernote.js:4503},{Function video at plugin/summernote-video.js:150})
0d60dcd97ab074c4b67d042b97ab5fccf570d211,INTERNAL_MOVE_RENAME,{Function tplHelpDialog at src/js/Renderer.js:617},{Function help at src/js/Renderer.js:601})
