evolutionary_commit,base,left,right,parent,region_change_evolutionary_commit_before,region_change_evolutionary_commit_after,region_conflict_before,region_conflict_after
e28e04427e0ba072cf4af5b08300eaa45aadcfcd,9aa28421239eff9ec517ae9e6209ff39bf820f85,04b1f50a2f9c53716b942e43ec4e3160e81db539,39bd08002b13cdf1974a3eb8e9b6455eefca31fc,left,"-14,32","+16,27",a/src/ecpair.js,b/src/ecpair.js
3b402d00c61fc50a290a8d3f6bfb3749b8c13e63,9aa28421239eff9ec517ae9e6209ff39bf820f85,04b1f50a2f9c53716b942e43ec4e3160e81db539,39bd08002b13cdf1974a3eb8e9b6455eefca31fc,right,"-14,32","+14,47",a/src/ecpair.js,b/src/ecpair.js
e28e04427e0ba072cf4af5b08300eaa45aadcfcd,9aa28421239eff9ec517ae9e6209ff39bf820f85,04b1f50a2f9c53716b942e43ec4e3160e81db539,39bd08002b13cdf1974a3eb8e9b6455eefca31fc,left,"-23,44","+23,43",a/src/transaction_builder.js,b/src/transaction_builder.js
352e9ef0a3a2be01f9c85a077d85563812890ed4,9aa28421239eff9ec517ae9e6209ff39bf820f85,04b1f50a2f9c53716b942e43ec4e3160e81db539,39bd08002b13cdf1974a3eb8e9b6455eefca31fc,right,"-23,44","+23,53",a/src/transaction_builder.js,b/src/transaction_builder.js
e28e04427e0ba072cf4af5b08300eaa45aadcfcd,9aa28421239eff9ec517ae9e6209ff39bf820f85,04b1f50a2f9c53716b942e43ec4e3160e81db539,39bd08002b13cdf1974a3eb8e9b6455eefca31fc,left,"-96,72","+90,9",a/src/transaction_builder.js,b/src/transaction_builder.js
352e9ef0a3a2be01f9c85a077d85563812890ed4,9aa28421239eff9ec517ae9e6209ff39bf820f85,04b1f50a2f9c53716b942e43ec4e3160e81db539,39bd08002b13cdf1974a3eb8e9b6455eefca31fc,right,"-96,72","+105,72",a/src/transaction_builder.js,b/src/transaction_builder.js
bc28949056f4cd4841c3391c06085695d2a12c8a,b788786b97929daadc1fcdcb79bfe81bda45b345,5990ece108b00ccd0d0f61c0b5fbbf3b1fb4fa38,014318fc9d27a9c1aadce04f33b4916ffa42a192,left,"-0,0","+142,1",a/src/payments/p2ms.js,b/src/payments/p2ms.js
912d6d41becf3b4b77b00038c481d71b34c64b2e,b788786b97929daadc1fcdcb79bfe81bda45b345,5990ece108b00ccd0d0f61c0b5fbbf3b1fb4fa38,014318fc9d27a9c1aadce04f33b4916ffa42a192,right,"-127,11","+127,11",a/src/payments/p2ms.js,b/src/payments/p2ms.js
bc28949056f4cd4841c3391c06085695d2a12c8a,b788786b97929daadc1fcdcb79bfe81bda45b345,5990ece108b00ccd0d0f61c0b5fbbf3b1fb4fa38,014318fc9d27a9c1aadce04f33b4916ffa42a192,left,"-0,0","+22,44",a/src/transaction_builder.js,b/src/transaction_builder.js
912d6d41becf3b4b77b00038c481d71b34c64b2e,b788786b97929daadc1fcdcb79bfe81bda45b345,5990ece108b00ccd0d0f61c0b5fbbf3b1fb4fa38,014318fc9d27a9c1aadce04f33b4916ffa42a192,right,"-161,144","+161,144",a/src/transaction_builder.js,b/src/transaction_builder.js
bc28949056f4cd4841c3391c06085695d2a12c8a,b788786b97929daadc1fcdcb79bfe81bda45b345,5990ece108b00ccd0d0f61c0b5fbbf3b1fb4fa38,014318fc9d27a9c1aadce04f33b4916ffa42a192,left,"-0,0","+623,62",a/src/transaction_builder.js,b/src/transaction_builder.js
912d6d41becf3b4b77b00038c481d71b34c64b2e,b788786b97929daadc1fcdcb79bfe81bda45b345,5990ece108b00ccd0d0f61c0b5fbbf3b1fb4fa38,014318fc9d27a9c1aadce04f33b4916ffa42a192,right,"-641,52","+641,52",a/src/transaction_builder.js,b/src/transaction_builder.js
5af87c0c496cf0425b60a3d15b5c836be10960c6,024c541d7e176b6fac00313320f951deadfbe468,5af87c0c496cf0425b60a3d15b5c836be10960c6,6b3c41a06c6e38ec79dc2f3389fa2362559b4a46,left,"-477,2","+477,2",a/src/transaction_builder.js,b/src/transaction_builder.js
3bfdacafa239121e8d8219491e9aa53098d1f83d,024c541d7e176b6fac00313320f951deadfbe468,5af87c0c496cf0425b60a3d15b5c836be10960c6,6b3c41a06c6e38ec79dc2f3389fa2362559b4a46,right,"-477,2","+477,3",a/src/transaction_builder.js,b/src/transaction_builder.js
