merge,left,right,text,qt_conflict
90e7151fe48944367785bb645b8326bee7eb2ceb,8d5ae2008cdb14cc1167d185166b02155bc8222d,2c827e2985e22a063a08ec2618fa4bb76109e9ce,"['Mesclagem', 'automática', 'de', 'package.json', 'Mesclagem', 'automática', 'de', 'package-lock.json', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'package-lock.json', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
87cc257daf66d739fcd0cfcbbedeee5c5157c70a,e8ff6656d3d0fb4150d07c535622c6cd26a059db,69ae6c85cf62a943b6e33c521cc6bd2051a994b3,"['Mesclagem', 'automática', 'de', 'package.json', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'package.json', 'Mesclagem', 'automática', 'de', 'package-lock.json', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'package-lock.json', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",2
dfcc649c5984a578f8b93388a0bf788b041d1c9f,f4a3a3bc70b6bb467fcb802de0ca2d668c8be57f,6909416e9a893868e87f00f7ce49e5ad4f7c1c10,"['Mesclagem', 'automática', 'de', 'src/ol/source/WMTS.js', 'Mesclagem', 'automática', 'de', 'src/ol/reproj/Tile.js', 'Mesclagem', 'automática', 'de', 'src/ol/renderer/canvas/TileLayer.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'src/ol/renderer/canvas/TileLayer.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
874b850d76880d8a319f507f934421290cec44ef,7af9697b405e977a056bbc3803276b9861b10f3a,f448d7179a613922c23b7f8d45f445c4f075f417,"['Mesclagem', 'automática', 'de', 'src/ol/source/Zoomify.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'src/ol/source/Zoomify.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
7af9697b405e977a056bbc3803276b9861b10f3a,560931e9763cf990cae16083e6707b1ef8b35aec,0fd336daa5b6a761b95a6b5e1ad5351405d8211c,"['Removendo', 'test/spec/ol/render/canvas/labelcache.test.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/Zoomify.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/XYZ.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'src/ol/source/XYZ.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/WMTS.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/TileWMS.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/TileJSON.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/TileImage.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/TileArcGISRest.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/Stamen.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/OSM.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/IIIF.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/BingMaps.js', 'Mesclagem', 'automática', 'de', 'src/ol/reproj/Tile.js', 'Removendo', 'src/ol/render/canvas/LabelCache.js', 'Removendo', 'examples/export-map.css', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
6666014721cb0d4a63de8e59933ac80bdeb01e64,852f6552c7dae58996893ba271c672d082f71fca,c851f6c6bfed9f62fada321149c68e287113d915,"['Mesclagem', 'automática', 'de', 'src/ol/reproj/Tile.js', 'Mesclagem', 'automática', 'de', 'src/ol/TileCache.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'src/ol/TileCache.js', 'Removendo', 'examples/interaction-options.html', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
1de22f77dc2f17ab65c099390b676034135b7e06,7d77d05a575ab98391ae9de4038585bd2bfa1bee,3f69066d79ad840be82b9a5854dbc2ebe9911728,"['Mesclagem', 'automática', 'de', 'src/ol/source/UrlTile.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'src/ol/source/UrlTile.js', 'Mesclagem', 'automática', 'de', 'src/ol/source/TileImage.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'src/ol/source/TileImage.js', 'Removendo', 'config/rollup.js', 'Removendo', 'config/jsdoc/api/plugins/typedefs.js', 'Removendo', 'config/jsdoc/api/plugins/normalize-exports.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",2
b9afb8d146ff9653a37d3945b7b6be1ba9d8ca42,c06bea9a4e0be46e2731dcd08a9259350971016e,000d3d33a0892f50f10114d72b934ca5a4e081d0,"['Mesclagem', 'automática', 'de', 'externs/olx.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'externs/olx.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
48c1d09a95a11e974d05582e5d4c15c5492c0254,6092e6ecbb8fa5c9cb1e845abc31d2a333395bfb,04f070b159a2e2f3bb5bd5b6489bfd0b424acf8c,"['Mesclagem', 'automática', 'de', 'package.json', 'Mesclagem', 'automática', 'de', 'changelog/upgrade-notes.md', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'changelog/upgrade-notes.md', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
a445d80c03694d712a29c755f6c20c336bb86ae5,7911ab1d1847b0588c04e22b286f2b8867e0ca65,394c338ff882a940e598dc7ce05c308ca56ecf61,"['Mesclagem', 'automática', 'de', 'src/ol/render/canvas/replay.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'src/ol/render/canvas/replay.js', 'Mesclagem', 'automática', 'de', 'package.json', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
a44cc1a3a6c79663eed9e03b73833a543dc73908,50e314adbd940a37d509c33c1ea21f852c7bab12,9e7a2ae17a8f29806245ce3224f70d3ce1c856e3,"['Mesclagem', 'automática', 'de', 'src/ol/format/kml.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'src/ol/format/kml.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
