commit,link,qt_file_refactorings_diff,qt_file_refactorings_interface,qt_refactorings_refdiff,qt_other_modifications_interface,type
ecc6b44ad67df3ecdedf00a8f3ed2437903ca2e5,https://github.com/fontello/fontello/commit/ecc6b44ad67df3ecdedf00a8f3ed2437903ca2e5,1,3,1,>0,floss
4a3c4cf7820d092347fe42bf1d605c0ff9c6168b,https://github.com/fontello/fontello/commit/4a3c4cf7820d092347fe42bf1d605c0ff9c6168b#diff-eec9e27b3ec174bbfc91303fe33d060fc2621d2a2d2337d4e5ebb73b2de64e9f,1,4,1,>0,floss
