commit,link,qt_file_refactorings_diff,qt_file_refactorings_interface,qt_refactorings_refdiff,qt_other_modifications_interface,type
ac404429be0a09668e8b9c56aaea136920086985,https://github.com/stylus/stylus/commit/ac404429be0a09668e8b9c56aaea136920086985#diff-ba6a6acf7551f31f9e9dc95480f65915ea1741353436b922b2b54da661d7d84a,4,17,86,>0,floss
507fed5a90c1b50a69dcc35db4913aa4c50ea70f,https://github.com/stylus/stylus/commit/507fed5a90c1b50a69dcc35db4913aa4c50ea70f#diff-5dfe38baf287dcf756a17c2dd63483781b53bf4b669e10efdd01e74bcd8e780a,2,7,1,>0,floss
dd8d8c3d3a64a0ca4aa7da9625fde488b357851e,https://github.com/stylus/stylus/commit/dd8d8c3d3a64a0ca4aa7da9625fde488b357851e#diff-18904fc0f240dae6f0b2ecb330c4f1b975d611b971601ed7d2cfefc9f06e805f,1,4,1,>0,floss
