commit,link,qt_file_refactorings_diff,qt_file_refactorings_interface,qt_refactorings_refdiff,qt_other_modifications_interface,type
5beff865488f53d73000da382abc6d7d7f18ecd7,https://github.com/GitbookIO/gitbook/commit/5beff865488f53d73000da382abc6d7d7f18ecd7#diff-95e4d2b6030073160a36b37cc5b75f371c1df3ade78adca2e5e45f3e7f10e79f,1,11,1,>0,floss
2ed1be353354c92367b6583cc908911a49c07f9a,https://github.com/GitbookIO/gitbook/commit/2ed1be353354c92367b6583cc908911a49c07f9a#diff-cf8b132611b55d30f4764609cebb3b96121012dc3c7cd8ed0946cddf3b0cbd56,1,8,3,>0,floss
8a6d36ac4d8b8d3796e961e19455a3861a3a8e91,https://github.com/GitbookIO/gitbook/commit/8a6d36ac4d8b8d3796e961e19455a3861a3a8e91#diff-656c45e63dd13165ea755ecb72ded7c59c53e20564af386f04f91bdd31ef41e4,1,5,1,>0,floss
e45bb84b023ca27b88f35da1566639166adbf63d,https://github.com/GitbookIO/gitbook/commit/e45bb84b023ca27b88f35da1566639166adbf63d,1,2,1,>0,floss
8c02e949fcbeb7b0200a4ffc67a809b66c39038e,https://github.com/GitbookIO/gitbook/commit/8c02e949fcbeb7b0200a4ffc67a809b66c39038e#diff-7ad60502370884865bbf0b836e9ec7f29cd950c0c56b3c869733471af09946ed,2,4,2,>0,floss
9ffa462111b1d5b4c954464416fdc8daf69c9d3f,https://github.com/GitbookIO/gitbook/commit/9ffa462111b1d5b4c954464416fdc8daf69c9d3f#diff-66a36e7535dd18adfc2a084abfd907820df1a31ec5200d71953d23989eb89ad0,1,75,2,>0,floss
61b6848a95bf4059b4b114f608ce1d45a4cb16a4,https://github.com/GitbookIO/gitbook/commit/61b6848a95bf4059b4b114f608ce1d45a4cb16a4,1,2,13,>0,floss
694afeccc5e708d5aa7c1c0071d9efaf2719b48e,https://github.com/GitbookIO/gitbook/commit/694afeccc5e708d5aa7c1c0071d9efaf2719b48e,1,4,3,>0,floss
