commit,link,qt_file_refactorings_diff,qt_file_refactorings_interface,qt_refactorings_refdiff,qt_other_modifications_interface,type
bff2d2adc9972c09b1d81b10580b1749b305aae5,https://github.com/jashkenas/underscore/commit/bff2d2adc9972c09b1d81b10580b1749b305aae5#diff-246afe7b9e4859c8a04b7747287c195ec066153c711eba01e552b2cbdd2da227,106,152,105,>0,floss
