merge,left,right,text,qt_conflict
7f801319bfc298965999378396e22a43027257c4,944a328f30255285ca96dccf7953f6cf323c2ed8,1a990f4563c6d2733b38792cc0c140d38ea57d12,"['Mesclagem', 'automática', 'de', 'package.json', 'Mesclagem', 'automática', 'de', 'CHANGELOG.md', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'CHANGELOG.md', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
f1e04e5629a0ff51b6abae5bfbe60200e556497c,cc913a728a442651c68e40190f4eda79d73d4a6f,f8c179b153689976f424c4be0a350aa7f869ec5c,"['Mesclagem', 'automática', 'de', 'packages/bower-config/test/test.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'packages/bower-config/test/test.js', 'Mesclagem', 'automática', 'de', 'packages/bower-config/lib/util/rc.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
a1154bf383e8bc3c3591798871fecadda5679728,ea60442fd6b86b14be725c0c4908063d7ccc2125,c9cf6d157bb4509ff9c17679bf7b569ae4cf0515,"['Mesclagem', 'automática', 'de', 'test/core/resolvers/gitResolver.js', 'Mesclagem', 'automática', 'de', 'README.md', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'README.md', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
0682df3801f686f86b9eccd214dc9153c897484e,e5c4391900348da691be3c8196ac44a4dd983354,b0800c7e38ff6a140e739fb6f28f18498654b258,"['Mesclagem', 'automática', 'de', 'test/resolve/resolvers/gitRemoteResolver.js', 'Mesclagem', 'automática', 'de', 'test/resolve/resolvers/gitFsResolver.js', 'Mesclagem', 'automática', 'de', 'test/resolve/resolvers/fsResolver.js', 'Mesclagem', 'automática', 'de', 'test/resolve/resolverFactory.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/resolve/resolverFactory.js', 'Mesclagem', 'automática', 'de', 'lib/util/extract.js', 'Mesclagem', 'automática', 'de', 'lib/util/copy.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/util/copy.js', 'Mesclagem', 'automática', 'de', 'lib/resolve/resolvers/UrlResolver.js', 'Mesclagem', 'automática', 'de', 'lib/resolve/resolvers/GitRemoteResolver.js', 'Mesclagem', 'automática', 'de', 'lib/resolve/resolvers/FsResolver.js', 'Mesclagem', 'automática', 'de', 'lib/resolve/resolverFactory.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/resolve/resolverFactory.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",3
4d63bddaeffb61d22951ee297806db171e00dbc8,81a80c68fef8c6f4e82a33c0ce94769eb189ce33,a27cc6ffa73137f332a6ad2dc9df640925403944,"['Mesclagem', 'automática', 'de', 'CHANGELOG.md', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'CHANGELOG.md', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
81a80c68fef8c6f4e82a33c0ce94769eb189ce33,cf42f33c6924767addad35ee62478e393f60c825,8b03585d26ead3fc0669a0791c8e72aee519ac3a,"['Mesclagem', 'automática', 'de', 'CHANGELOG.md', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'CHANGELOG.md', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
3b0d8b37e7291770c83b3df383de06029388088a,f026c6238d4a8b6227bf11337d150fead823ca91,42f090840cf5e73f3dd3149ece83c82e8c6e2df1,"['Mesclagem', 'automática', 'de', 'lib/core/package.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/core/package.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
eb9f6aca032ba51c059da3049525391232935cb9,82f5ad4af2978e54469c0ad16e9b146096f7ecca,6812883511b616b675a18446419e14f1bdbe4a1d,"['Mesclagem', 'automática', 'de', 'lib/core/config.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/core/config.js', 'Mesclagem', 'automática', 'de', 'lib/commands/uninstall.js', 'Mesclagem', 'automática', 'de', 'lib/commands/register.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/commands/register.js', 'Mesclagem', 'automática', 'de', 'lib/commands/list.js', 'Mesclagem', 'automática', 'de', 'lib/commands/help.js', 'Mesclagem', 'automática', 'de', 'lib/commands/cache-clean.js', 'Mesclagem', 'automática', 'de', 'README.md', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'README.md', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",3
9c34adf2dcfff2cdf1fd65ac1feeb0c8f21da8fe,26503f8ee314d10b87277cf794094baa264a239f,b544425667e20c21b4fc63c3f1e3ce96afa5c043,"['Mesclagem', 'automática', 'de', 'lib/commands/update.js', 'Mesclagem', 'automática', 'de', 'lib/commands/uninstall.js', 'Mesclagem', 'automática', 'de', 'lib/commands/register.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/commands/register.js', 'Mesclagem', 'automática', 'de', 'lib/commands/install.js', 'Mesclagem', 'automática', 'de', 'README.md', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
a87b86b3e4c9fab33e50042a4285780b03e83ca0,c9e0abfdf30e6833411db84664ff4deb43a7f0ab,7ba28d5c2958731beeb511dd62faed61a72c7eb2,"['Removendo', 'test/assets/package-other/component.json', 'Mesclagem', 'automática', 'de', 'package.json', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'package.json', 'Mesclagem', 'automática', 'de', 'lib/core/source.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/core/source.js', 'Mesclagem', 'automática', 'de', 'lib/core/config.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/core/config.js', 'Mesclagem', 'automática', 'de', 'README.md', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'README.md', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",4
